name,KEGG
ARABINOSE,C00259
ARABINOSE,C00259
ASCORBATE,C00072
ASCORBATE,C00072
ASCORBATE,C00072
AZELAIC ACID,C08261
AZELAIC ACID,C08261
AZELAIC ACID,C08261
AZELAIC ACID,C08261
AZELAIC ACID,C08261
BENZOATE,C00180
BENZYL ALCOHOL,C00556
BETA-ALANINE,C00099
BETAINE,C00719
BETAINE,C00719
BIOTIN,C00120
BIOTIN,C00120
BIOTIN,C00120
BIOTIN,C00120
BIOTIN,C00120
BIOTIN,C00120
BUTANAL,C01412
CAFFEATE,C01481
CAFFEATE,C01481
CAFFEINE,C07481
CAPRYLIC ACID,C06423
CARNOSINE,C00386
CARNOSINE,C00386
CARNOSINE,C00386
CATECHOL,C00090
CHENODEOXYCHOLATE,C02528
CHENODEOXYCHOLATE,C02528
CHENODEOXYCHOLATE,C02528
CHENODEOXYCHOLATE,C02528
CHOLATE,C00695
CHOLATE,C00695
CHOLATE,C00695
CHOLATE,C00695
CIS-4-HYDROXY-D-PROLINE,C01015
CIS-4-HYDROXY-D-PROLINE,C01015
CIS-4-HYDROXY-D-PROLINE,C01015
CITRAMALATE,C00815
CITRAMALATE,C00815
CITRAMALATE,C00815
CITRAMALATE,C00815
CITRATE,C00158
CITRATE,C00158
CITRATE,C00158
CITRATE,C00158
CITRULLINE,C00327
CITRULLINE,C00327
CITRULLINE,C00327
CITRULLINE,C00327
CORTISOL,C00735
CORTISOL,C00735
CORTISOL,C00735
CORTISOL 21-ACETATE,C02821
CORTISOL 21-ACETATE,C02821
CORTISONE,C00762
CORTISONE,C00762
CORTISONE,C00762
CORTISONE,C00762
CORTISONE,C00762
CREATINE,C00300
CREATINE,C00300
CREATINE,C00300
CREATINE,C00300
CREATINE,C00300
CREATINE,C00300
CREATINE PHOSPHATE,C02305
CREATININE,C00791
CREATININE,C00791
CYCLOPENTANONE,C00557
CYS-GLY,C01419
CYS-GLY,C01419
CYTIDINE,C00475
CYTIDINE,C00475
CYTIDINE,C00475
CYTIDINE,C00475
"CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE",C02354
"CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE",C02354
"CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE",C02354
"CYTIDINE 2',3'-CYCLIC MONO-PHOS-PHATE",C02354
CYTIDINE 5'-DIPHOSPHOCHOLINE,C00307
CYTIDINE 5'-DIPHOSPHOCHOLINE,C00307
CYTIDINE 5'-DIPHOSPHOCHOLINE,C00307
CYTIDINE 5'-DIPHOSPHOCHOLINE,C00307
CYTOSINE,C00380
CYTOSINE,C00380
D-(-)-3-PHOSPHOGLYCERIC ACID,C00597
D-(-)-3-PHOSPHOGLYCERIC ACID,C00597
D-(-)-3-PHOSPHOGLYCERIC ACID,C00597
D-(-)-ARABINOSE,CA1283
D-(-)-ARABINOSE,CA1283
D-(-)-ARABINOSE,CA1283
D-(-)-ARABINOSE,CA1283
D-(+)-CELLOBIOSE,C00185
D-(+)-CELLOBIOSE,C00185
D-(+)-CELLOBIOSE,C00185
D-(+)-CELLOBIOSE,C00185
D-(+)-CELLOBIOSE,C00185
D-(+)-GALACTOSAMINE,C02262
D-(+)-GALACTOSAMINE,C02262
D-(+)-GALACTOSAMINE,C02262
D-(+)-GALACTURONIC ACID,C08348
D-(+)-GALACTURONIC ACID,C08348
D-(+)-GALACTURONIC ACID,C08348
D-(+)-GLUCOSAMINE,C00329
D-(+)-GLUCOSAMINE,C00329
D-(+)-GLUCOSAMINE,C00329
D-(+)-RAFFINOSE,C00492
D-(+)-RAFFINOSE,C00492
D-(+)-RAFFINOSE,C00492
D-(+)-TREHALOSE,C01083
D-(+)-TREHALOSE,C01083
D-(+)-TREHALOSE,C01083
D-(+)-TREHALOSE,C01083
D-(+)-TREHALOSE,C01083
DAMP,C00360
DAMP,C00360
DAMP,C00360
DAMP,C00360
D-ASPARTATE,C16433
D-ASPARTATE,C16433
D-ASPARTATE,C16433
D-ASPARTATE,C16433
DECANOATE,C01571
DEHYDROASCORBATE,C00425
DEHYDRO-L-(+)-ASCORBIC ACID DIMER,C00425
DEOXYCARNITINE,C05543
DEOXYCARNITINE,C05543
DEOXYCARNITINE,C05543
DEOXYCHOLATE,C04483
DEOXYCYTIDINE,C00881
DEOXYCYTIDINE,C00881
DEOXYCYTIDINE,C00881
DEOXYCYTIDINE,C00881
DEOXYRIBOSE,C01801
DEOXYURIDINE,C00526
DEOXYURIDINE,C00526
DEOXYURIDINE,C00526
DETHIOBIOTIN,C01909
DETHIOBIOTIN,C01909
DETHIOBIOTIN,C01909
DETHIOBIOTIN,C01909
DETHIOBIOTIN,C01909
DETHIOBIOTIN,C01909
DETHIOBIOTIN,C01909
D-FRUCTOSE,C01496
D-FRUCTOSE,C01496
D-FRUCTOSE,C01496
D-FRUCTOSE,C01496
D-FRUCTOSE 6-PHOSPHATE,C00085
D-FRUCTOSE 6-PHOSPHATE,C00085
D-GALACTOSE,C01582
D-GALACTOSE,C01582
D-GALACTOSE,C01582
D-GALACTOSE,C01582
D-GALACTOSE,C01582
D-GLUCONATE,C00257
D-GLUCONATE,C00257
D-GLUCONATE,C00257
D-GLUCONATE,C00257
"D-GLUCONO-1,5-LACTONE",C00257
"D-GLUCONO-1,5-LACTONE",C00257
"D-GLUCONO-1,5-LACTONE",C00257
D-GLUCOSAMINE 6-PHOSPHATE,C00353
D-GLUCOSAMINE 6-SULFATE,CA1422
D-GLUCOSAMINE 6-SULFATE,CA1422
D-GLUCOSAMINE 6-SULFATE,CA1422
D-GLUCOSE 6-PHOSPHATE,C00092
D-GLUCURONIC ACID,C00191
D-GLUCURONIC ACID,C00191
D-GLUCURONIC ACID,C00191
D-GLUCURONIC ACID,C00191
D-GLUCURONIC ACID,C00191
D-GLUCURONOLACTONE,C00191
D-GLUCURONOLACTONE,C00191
D-GLUCURONOLACTONE,C00191
D-GLUCURONOLACTONE,C00191
D-GLUCURONOLACTONE,C00191
D-GLYCERIC ACID,C00258
D-GLYCERIC ACID,C00258
D-GLYCERIC ACID,C00258
D-GULONIC ACID GAMA-LACTONE,C00800
D-GULONIC ACID GAMA-LACTONE,C00800
D-GULONIC ACID GAMA-LACTONE,C00800
D-GULONIC ACID GAMA-LACTONE,C00800
DIHYDROFOLATE,C00415
DIHYDROXYACETONE PHOSPHATE,C00111
DIHYDROXYMANDELIC ACID,C07470
DIMETHYLBENZIMIDAZOLE,C03114
DIMETHYLBENZIMIDAZOLE,C03114
DL-5-HYDROXYLYSINE,C01211
DL-5-HYDROXYLYSINE,C01211
D-LACTOSE,C00243
D-LACTOSE,C00243
D-LACTOSE,C00243
D-LYXOSE,C00476
D-LYXOSE,C00476
D-LYXOSE,C00476
D-LYXOSE,C00476
D-LYXOSE,C00476
D-LYXOSE,C00476
D-MANNOSAMINE,C03570
D-MANNOSAMINE,C03570
D-MANNOSAMINE,C03570
D-MANNOSAMINE,C03570
D-MANNOSE 6-PHOSPHATE,C00275
D-MANNOSE 6-PHOSPHATE,C00275
D-MANNOSE 6-PHOSPHATE,C00275
D-MANNOSE 6-PHOSPHATE,C00275
DOPAMINE,C03758
D-ORNITHINE,C00515
D-PANTOTHENIC ACID,C00864
D-PANTOTHENIC ACID,C00864
D-PANTOTHENIC ACID,C00864
D-PANTOTHENIC ACID,C00864
D-PSICOSE,C06468
D-PSICOSE,C06468
D-PSICOSE,C06468
D-PSICOSE,C06468
D-RIBOSE,C08353
D-RIBOSE,C08353
D-RIBOSE,C08353
D-RIBOSE,C08353
D-SACCHARIC ACID,C00818
D-SACCHARIC ACID,C00818
D-SACCHARIC ACID,C00818
D-SACCHARIC ACID,C00818
D-SACCHARIC ACID,C00818
D-SORBITOL,C00749
D-SORBITOL,C00749
D-SORBITOL,C00749
D-TAGATOSE,C00795
D-TAGATOSE,C00795
D-TAGATOSE,C00795
D-TAGATOSE,C00795
D-TRYPTOPHAN,C00806
D-TRYPTOPHAN,C00806
D-TRYPTOPHAN,C00806
D-TRYPTOPHAN,C00806
D-XYLOSE,C01394
D-XYLOSE,C01394
D-XYLOSE,C01394
D-XYLOSE,C01394
EPINEPHRINE,C00788
EPINEPHRINE,C00788
ERYTHRITOL,C00503
ERYTHRITOL,C00503
ETHANOLAMINE PHOSPHATE,C00346
ETHANOLAMINE PHOSPHATE,C00346
ETHANOLAMINE PHOSPHATE,C00346
ETHANOLAMINE PHOSPHATE,C00346
ETHANOLAMINE PHOSPHATE,C00346
ETHYLMALONIC ACID,CA1366
ETHYLMALONIC ACID,CA1366
ETHYLMALONIC ACID,CA1366
ETHYLMALONIC ACID,CA1366
FERULATE,C01494
FERULATE,C01494
FOLIC ACID,C00504
FOLIC ACID,C00504
FOLIC ACID,C00504
FORMYL-L-METHIONYL PEPTIDE,C03145
FORMYL-L-METHIONYL PEPTIDE,C03145
FORMYL-L-METHIONYL PEPTIDE,C03145
FUMARATE,C00122
FUMARATE,C00122
FUMARATE,C00122
FUMARATE,C00122
FUMARATE,C00122
GALACTARATE,C01807
GALACTARATE,C01807
GALACTARATE,C01807
GALACTARATE,C01807
GALACTITOL,C01697
GALACTITOL,C01697
GALACTITOL,C01697
GLUCONIC ACID,CA1492
GLUCONIC ACID,CA1492
GLUCONIC ACID,CA1492
GLUCOSAMINATE,C03752
GLUCOSAMINATE,C03752
GLUCOSAMINATE,C03752
GLUTARATE,C00489
GLUTARATE,C00489
GLUTARATE,C00489
GLUTARIC ACID,C00489
GLUTARIC ACID,C00489
GLUTATHIONE,C00051
GLUTATHIONE,C00051
GLYCERALDEHYDE,C02154
GLYCERALDEHYDE,C02154
GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL,CA1402
GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL,CA1402
GLYCERALDEHYDE 3-PHOSPHATE DIETHYL ACETAL,CA1402
GLYCERATE,C00258
GLYCERATE,C00258
GLYCERATE,C00258
GLYCINE,C00037
GLYCOCHOLATE,C01921
GLYCOCHOLATE,C01921
GLYCOCHOLATE,C01921
GLYCOCHOLATE,C01921
GLYCOLALDEHYDE DIMER,C00266
GLYCOLALDEHYDE DIMER,C00266
GLYCOLATE,C00160
GLYCOLATE,C00160
GUANIDINOACETATE,C00581
GUANIDINOACETATE,C00581
GUANIDINOACETATE,C00581
GUANIDINOACETATE,C00581
GUANOSINE,C00387
GUANOSINE,C00387
GUANOSINE,C00387
GUANOSINE,C00387
GUANOSINE,C00387
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",C00942
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",C00942
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",C00942
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",C00942
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",C00942
"GUANOSINE 3',5'-CYCLIC MONOPHOSPHATE",C00942
GUANOSINE 5'-DIPHOSPHO-D-MANNOSE,C00096
GUANOSINE 5'-DIPHOSPHOGLUCOSE,C00394
GUANOSINE 5'-DIPHOSPHOGLUCOSE,C00394
HEPTADECANOATE,CA1365
HEPTADECANOATE,CA1365
HEXANOATE,C01585
HIPPURATE,C01586
HIPPURATE,C01586
HIPPURATE,C01586
HIPPURATE,C01586
HOMOCYSTINE,C01817
HOMOCYSTINE,C01817
HOMOGENTISATE,C00544
HOMOGENTISATE,C00544
HOMOGENTISATE,C00544
HOMOSERINE,C00263
HOMOSERINE,C00263
HOMOSERINE,C00263
HOMOVANILLATE,C05582
HYDROQUINONE,C00530
HYDROXYPYRUVATE,C00168
HYDROXYPYRUVATE,C00168
HYDROXYPYRUVATE,C00168
HYPOTAURINE,C00519
HYPOTAURINE,C00519
HYPOXANTHINE,C00262
HYPOXANTHINE,C00262
HYPOXANTHINE,C00262
HYPOXANTHINE,C00262
INDOLE-3-ACETALDEHYDE,C00637
INDOLE-3-ACETAMIDE,C02693
INDOLE-3-ACETATE,C00954
INDOLE-3-ACETIC ACID,C00954
INDOLE-3-ACETIC ACID,C00954
INDOLE-3-ETHANOL,C00955
INDOLE-3-ETHANOL,C00955
INDOLE-3-PYRUVIC ACID,CA1282
INDOLE-3-PYRUVIC ACID,CA1282
INDOXYL SULFATE,C08481
INDOXYL SULFATE,C08481
INDOXYL SULFATE,C08481
INOSINE,C00294
INOSINE,C00294
INOSINE,C00294
INOSINE,C00294
INOSINE,C00294
INOSINE 5'-MONOPHOSPHATE,C00130
INOSINE 5'-MONOPHOSPHATE,C00130
INOSINE 5'-MONOPHOSPHATE,C00130
INOSINE 5'-PHOSPHATE,C00130
INOSINE 5'-PHOSPHATE,C00130
INOSINE 5'-PHOSPHATE,C00130
INOSINE 5'-PHOSPHATE,C00130
INOSINE 5'-PHOSPHATE,C00130
ISOCITRIC ACID,C00311
ISOCITRIC ACID,C00311
ISOCITRIC ACID,C00311
ITACONATE,C00490
ITACONATE,C00490
ITACONATE,C00490
ITACONATE,C00490
"L-2,3-DIAMINOPROPIONIC ACID",C03401
L-ALANINE,C01401
L-ALLOTHREONINE,C05519
L-ALLOTHREONINE,C05519
L-ANSERINE,C01262
L-ANSERINE,C01262
L-ANSERINE,C01262
L-ANSERINE,C01262
L-ANSERINE,C01262
L-ARABITOL,CA1387
L-ARABITOL,CA1387
L-ARABITOL,CA1387
L-ARGININE,C00062
L-ARGININE,C00062
L-ARGININE,C00062
L-ARGININE,C00062
L-ASPARAGINE,C16438
L-ASPARAGINE,C16438
L-ASPARAGINE,C16438
L-ASPARAGINE,C16438
L-ASPARAGINE,C16438
L-ASPARAGINE,C16438
L-ASPARTATE,C16433
L-ASPARTATE,C16433
L-ASPARTATE,C16433
L-ASPARTATE,C16433
LAUROYLCARNITINE,CA1406
LAUROYLCARNITINE,CA1406
LAUROYLCARNITINE,CA1406
L-CARNITINE,C00318
L-CYSTATHIONINE,C00542
L-CYSTATHIONINE,C00542
L-CYSTATHIONINE,C00542
L-CYSTATHIONINE,C00542
L-CYSTEIC ACID,C00506
L-CYSTEIC ACID,C00506
L-CYSTEIC ACID,C00506
L-CYSTEIC ACID,C00506
L-CYSTEINE,C00736
L-CYSTINE,C01420
L-CYSTINE,C01420
LEUCINE,C16439
L-GLUTAMIC ACID,C00302
L-GLUTAMIC ACID,C00302
L-GLUTAMIC ACID,C00302
L-GLUTAMIC ACID,C00302
L-GLUTAMINE,C00303
L-GLUTAMINE,C00303
L-GLUTAMINE,C00303
L-GLUTAMINE,C00303
L-GLUTAMINE,C00303
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINE,C00135
L-HISTIDINOL,C00860
L-HISTIDINOL,C00860
L-HISTIDINOL,C00860
L-ISOLEUCINE,C16434
"LL-2,6-DIAMINOHEPTANEDIOATE",C00666
"LL-2,6-DIAMINOHEPTANEDIOATE",C00666
"LL-2,6-DIAMINOHEPTANEDIOATE",C00666
"LL-2,6-DIAMINOHEPTANEDIOATE",C00666
"LL-2,6-DIAMINOHEPTANEDIOATE",C00666
L-LYSINE,C16440
L-METHIONINE,C01733
L-METHIONINE,C01733
L-METHIONINE SULFOXIMINE,C03510
L-METHIONINE SULFOXIMINE,C03510
L-METHIONINE SULFOXIMINE,C03510
L-METHIONINE SULFOXIMINE,C03510
L-NORVALINE,CA1395
L-ORNITHINE,C00077
L-PHENYLALANINE,C02057
L-PROLINE,C16435
L-RHAMNOSE,C00507
L-RHAMNOSE,C00507
L-RHAMNOSE,C00507
L-SERINE,C00716
L-SERINE,C00716
L-SORBOSE,C01452
L-SORBOSE,C01452
L-SORBOSE,C01452
L-SORBOSE,C01452
L-THREONINE,CA1381
L-THREONINE,CA1381
L-TRYPTOPHAN,C00806
L-TRYPTOPHAN,C00806
L-TRYPTOPHAN,C00806
L-TRYPTOPHAN,C00806
L-TRYPTOPHANAMIDE,C00977
L-TYROSINE,C01536
LUMICHROME,C01727
L-VALINE,C16436
MALEIC ACID,C01384
MALEIC ACID,C01384
MALEIC ACID,C01384
MALEIC ACID,C01384
MALONATE,C00383
MALONATE,C00383
MALONATE,C00383
MALTOSE,C00208
MALTOSE,C00208
MALTOSE,C00208
MALTOSE,C00208
MANDELIC ACID,CA1444
MANDELIC ACID,CA1444
MANDELIC ACID,CA1444
MANNITOL,C00392
MANNITOL,C00392
MANNITOL,C00392
MANNOSE,C00159
MANNOSE,C00159
MANNOSE,C00159
MANNOSE,C00159
MELIBIOSE,C05402
MELIBIOSE,C05402
MELIBIOSE,C05402
MELIBIOSE,C05402
MELIBIOSE,C05402
MELIBIOSE,C05402
MERCAPTOPYRUVATE,C00957
MESO-TARTARIC ACID,C00552
MESO-TARTARIC ACID,C00552
MESO-TARTARIC ACID,C00552
MESO-TARTARIC ACID,C00552
MESOXALATE,C00830
MESOXALATE,C00830
METHYL BETA-D-GALACTOSIDE,C03619
METHYL BETA-D-GALACTOSIDE,C03619
METHYL BETA-D-GALACTOSIDE,C03619
METHYL JASMONATE,C11512
METHYL VANILLATE,C06672
METHYL VANILLATE,C06672
METHYL VANILLATE,C06672
METHYL VANILLATE,C06672
METHYL VANILLATE,C06672
METHYLMALONATE,C02170
METHYLMALONATE,C02170
MEVALOLACTONE,CA1383
MEVALOLACTONE,CA1383
MEVALOLACTONE,CA1383
MONO-ETHYL MALONATE,C00383
MONO-METHYL GLUTARATE,CA1015
MONO-METHYL GLUTARATE,CA1015
MONO-METHYL GLUTARATE,CA1015
MYO-INOSITOL,C00137
MYO-INOSITOL,C00137
MYO-INOSITOL,C00137
MYO-INOSITOL,C00137
N-?-METHYLTRYPTAMINE,C06213
N6-(DELTA2-ISOPENTENYL)-ADENINE,C04083
N6-(DELTA2-ISOPENTENYL)-ADENINE,C04083
N6-(DELTA2-ISOPENTENYL)-ADENINE,C04083
N6-(DELTA2-ISOPENTENYL)-ADENINE,C04083
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GALACTOSAMINE,C01074
N-ACETYL-D-GLUCOSAMINE,C00140
N-ACETYL-D-GLUCOSAMINE,C00140
N-ACETYL-D-GLUCOSAMINE,C00140
N-ACETYL-D-GLUCOSAMINE,C00140
N-ACETYL-DL-GLUTAMIC ACID,CA1454
N-ACETYL-DL-GLUTAMIC ACID,CA1454
N-ACETYL-DL-GLUTAMIC ACID,CA1454
N-ACETYL-DL-GLUTAMIC ACID,CA1454
N-ACETYL-DL-METHIONINE,CA1210
N-ACETYL-DL-METHIONINE,CA1210
N-ACETYL-DL-METHIONINE,CA1210
N-ACETYL-DL-METHIONINE,CA1210
N-ACETYL-DL-SERINE,CA1449
N-ACETYL-DL-SERINE,CA1449
N-ACETYL-DL-SERINE,CA1449
N-ACETYL-DL-SERINE,CA1449
N-ACETYL-DL-SERINE,CA1449
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-MANNOSAMINE,C00645
N-ACETYL-D-TRYPTOPHAN,C03137
N-ACETYL-D-TRYPTOPHAN,C03137
N-ACETYL-D-TRYPTOPHAN,C03137
N-ACETYL-D-TRYPTOPHAN,C03137
N-ACETYLGLYCINE ,CA1212
N-ACETYLGLYCINE ,CA1212
N-ACETYLGLYCINE ,CA1212
N-ACETYLGLYCINE ,CA1212
N-ACETYL-L-ALANINE,CE1554
N-ACETYL-L-ALANINE,CE1554
N-ACETYL-L-ALANINE,CE1554
N-ACETYL-L-ALANINE,CE1554
N-ACETYL-L-ASPARTIC ACID,CA1200
N-ACETYL-L-ASPARTIC ACID,CA1200
N-ACETYL-L-ASPARTIC ACID,CA1200
N-ACETYL-L-ASPARTIC ACID,CA1200
N-ACETYL-L-ASPARTIC ACID,CA1200
N-ACETYL-L-CYSTEINE,CE1310
N-ACETYL-L-CYSTEINE,CE1310
N-ACETYL-L-LEUCINE,C02710
N-ACETYL-L-LEUCINE,C02710
N-ACETYL-L-LEUCINE,C02710
N-ACETYL-L-LEUCINE,C02710
N-ACETYL-L-PHENYLALANINE,C03519
N-ACETYL-L-PHENYLALANINE,C03519
N-ACETYL-L-PHENYLALANINE,C03519
N-ACETYL-L-PHENYLALANINE,C03519
N-ACETYLNEURAMINATE,C00270
N-ACETYLNEURAMINATE,C00270
N-ACETYLNEURAMINATE,C00270
N-ACETYLNEURAMINATE,C00270
N-ACETYLNEURAMINATE,C00270
N-ACETYLSEROTONIN,C00978
N-ACETYLSEROTONIN,C00978
N-ACETYLSEROTONIN,C00978
NAD,C00003
NAD,C00003
NALPHA-ACETYL-L-LYSINE,CA1219
NALPHA-ACETYL-L-LYSINE,CA1219
NALPHA-ACETYL-L-LYSINE,CA1219
NALPHA-ACETYL-L-LYSINE,CA1219
N-AMIDINO-L-ASPARTATE,C03139
N-AMIDINO-L-ASPARTATE,C03139
N-AMIDINO-L-ASPARTATE,C03139
N-AMIDINO-L-ASPARTATE,C03139
N-AMIDINO-L-ASPARTATE,C03139
"NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE",C03793
"NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE",C03793
N-FORMYLGLYCINE,CA1268
N-FORMYLGLYCINE,CA1268
N-FORMYLGLYCINE,CA1268
N-FORMYLGLYCINE,CA1268
NICOTINAMIDE,C00153
NICOTINAMIDE,C00153
NICOTINAMIDE HYPOXANTHINE DINUCLEOTIDE,C04423
NICOTINAMIDE HYPOXANTHINE DINUCLEOTIDE,C04423
NICOTINAMIDE HYPOXANTHINE DINUCLEOTIDE,C04423
NICOTINAMIDE HYPOXANTHINE DINUCLEOTIDE,C04423
NICOTINAMIDE MONONUCLEOTIDE,C00455
NICOTINAMIDE MONONUCLEOTIDE,C00455
NICOTINATE,C00253
NICOTINATE,C00253
NICOTINATE,C00253
N-METHYL-D-ASPARTIC ACID,C12269
N-METHYL-D-ASPARTIC ACID,C12269
N-METHYL-D-ASPARTIC ACID,C12269
N-METHYL-D-ASPARTIC ACID,C12269
N-METHYL-L-GLUTAMATE,C01046
N-METHYL-L-GLUTAMATE,C01046
N-METHYL-L-GLUTAMATE,C01046
N-METHYL-L-GLUTAMATE,C01046
NONANOATE,C01601
NONANOATE,C01601
NORLEUCINE,C01933
O-ACETYL-L-SERINE,C00979
OMEGA-HYDROXYDODECANOIC ACID,C08317
OMEGA-HYDROXYDODECANOIC ACID,C08317
OMEGA-HYDROXYDODECANOIC ACID,C08317
O-PHOSPHO-DL-SERINE,CA1209
O-PHOSPHO-DL-SERINE,CA1209
O-PHOSPHO-DL-SERINE,CA1209
O-PHOSPHO-DL-SERINE,CA1209
O-PHOSPHO-L-SERINE,CA1388
O-PHOSPHO-L-SERINE,CA1388
O-PHOSPHO-L-SERINE,CA1388
O-PHOSPHO-L-SERINE,CA1388
O-PHOSPHO-L-SERINE,CA1388
OPHTHALMIC ACID,CA1475
OPHTHALMIC ACID,CA1475
OPHTHALMIC ACID,CA1475
OPHTHALMIC ACID,CA1475
OROTATE,C00295
OROTATE,C00295
OROTATE,C00295
OROTATE,C00295
OROTATE,C00295
OROTIC ACID,C00295
OROTIC ACID,C00295
OROTIC ACID,C00295
OROTIC ACID,C00295
OROTIC ACID,C00295
O-SUCCINYL-L-HOMOSERINE,C01118
O-SUCCINYL-L-HOMOSERINE,C01118
O-SUCCINYL-L-HOMOSERINE,C01118
O-SUCCINYL-L-HOMOSERINE,C01118
O-SUCCINYL-L-HOMOSERINE,C01118
OXALIC ACID,C00209
PALATINOSE,C01742
PALATINOSE,C01742
PALATINOSE,C01742
PALATINOSE,C01742
PALATINOSE,C01742
PENTANOATE,C00803
PHENYL ACETATE,C00548
PHENYLACETIC ACID,C07086
PHENYLACETIC ACID,C07086
PHENYLPYRUVATE,C00166
PHENYLPYRUVATE,C00166
PHOSPHO(ENOL)PYRUVIC ACID,C00074
PHOSPHO(ENOL)PYRUVIC ACID,C00074
PHOSPHOCREATINE,C02305
PHOSPHOCREATINE,C02305
PHOSPHOCREATINE,C02305
PHOSPHONOACETATE,C05682
PHOSPHONOACETATE,C05682
PHOSPHONOACETATE,C05682
PHOSPHONOACETATE,C05682
PHYTIC ACID,C01204
PICOLINIC ACID,C10164
PICOLINIC ACID,C10164
PROPENOATE,C00511
PROPYNOATE,C00804
PTERIN,CA1303
PURINE,C00465
PURINE,C00465
PYRAZOLE,C00481
"PYRIDINE-2,3-DICARBOXYLATE",C03722
"PYRIDINE-2,3-DICARBOXYLATE",C03722
"PYRIDINE-2,3-DICARBOXYLATE",C03722
"PYRIDINE-2,3-DICARBOXYLATE",C03722
PYRIDOXAL,C00250
PYRIDOXAL,C00250
PYRIDOXAL,C00250
PYRIDOXAL 5'-PHOSPHATE,C00018
PYRIDOXAL 5'-PHOSPHATE,C00018
PYRIDOXAL 5'-PHOSPHATE,C00018
PYRIDOXAMINE,C00534
PYRIDOXAMINE,C00534
PYRIDOXAMINE,C00534
PYRIDOXINE,C00314
PYRIDOXINE,C00314
PYRIDOXINE,C00314
PYRIDOXINE,C00314
PYRROLE-2-CARBOXYLATE,C05942
PYRUVATE,C00022
PYRUVATE,C00022
PYRUVATE,C00022
QUINATE,C00296
QUINATE,C00296
QUINATE,C00296
REICHSTEIN?S SUBSTANCE S,C05488
REICHSTEIN?S SUBSTANCE S,C05488
REICHSTEIN?S SUBSTANCE S,C05488
RESORCINOL MONOACETATE,C12064
RIBITOL,C00474
RIBITOL,C00474
RIBITOL,C00474
RIBOFLAVIN,C00255
RIBOFLAVIN,C00255
RIBOFLAVIN,C00255
RIBOFLAVIN,C00255
ROSMARINIC ACID,C10489
ROSMARINIC ACID,C10489
ROSMARINIC ACID,C10489
ROSMARINIC ACID,C10489
ROSMARINIC ACID,C10489
S-(5'-ADENOSYL)-L-HOMOCYSTEINE,C00021
SALICYLAMIDE,CA1193
SALICYLATE,C00805
SALICYLATE,C00805
SALICYLATE,C00805
SALICYLATE,C00805
S-CARBOXYMETHYL-L-CYSTEINE,C03727
S-CARBOXYMETHYL-L-CYSTEINE,C03727
S-CARBOXYMETHYL-L-CYSTEINE,C03727
S-CARBOXYMETHYL-L-CYSTEINE,C03727
SELENOMETHIONINE,C05335
S-HEXYL-GLUTATHIONE,C02886
S-HEXYL-GLUTATHIONE,C02886
S-HEXYL-GLUTATHIONE,C02886
S-HEXYL-GLUTATHIONE,C02886
SHIKIMATE,C00493
SHIKIMATE,C00493
SHIKIMATE,C00493
SHIKIMATE,C00493
SHIKIMATE,C00493
SHIKIMATE,C00493
SN-GLYCERO-3-PHOSPHOCHOLINE,C00670
SN-GLYCERO-3-PHOSPHOCHOLINE,C00670
SORBATE,CA1411
STACHYOSE,C01613
STACHYOSE,C01613
STACHYOSE,C01613
SUBERIC ACID,C08278
SUBERIC ACID,C08278
SUCCINATE,C00042
SUCCINATE,C00042
SUCCINATE,C00042
SUCCINATE,C00042
SUCROSE,C00089
SUCROSE,C00089
SUCROSE,C00089
SUCROSE,C00089
SUCROSE,C00089
SUCROSE,C00089
TAURINE,C00245
TAURINE,C00245
TAURINE,C00245
TAUROLITHOCHOLATE,C02592
TAUROLITHOCHOLATE,C02592
THIAMINE,C00378
THIAMINE MONOPHOSPHATE,C01081
THIAMINE MONOPHOSPHATE,C01081
